Образец	Страна	Год извлечения	Хозяин	Длина контига	Профиль	На что бластанулось	Bitscore	Информация
SRR14381429	China	2020	Rhinolophus malayanus	1862	Cosavirus	hypothetical protein [Hubei picorna-like virus 29]	605.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	4842	Bopivirus	hypothetical protein [Hubei myriapoda virus 1]	605.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1563	Parechovirus	RdRp [Wuhan cricket virus 2]	602.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14860657				1033	Senecavirus	tail protein [Peduovirus P22H1]	598.0	
SRR19115554	Switzerland	2020	Myotis myotis	1336	Crohivirus	RNA-dependent RNA polymerase [Solenopsis invicta virus 2]	598.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2410	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 79]	588.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				2491	Aquamavirus	major capsid protein [Bdellovibrio phage phiMH2K]	585.0	
SRR19115554	Switzerland	2020	Myotis myotis	3008	Aphthovirus	RNA-dependent RNA polymerase, partial [Persimmon latent virus]	584.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1381	Crohivirus	polyprotein [Washington bat picornavirus]	583.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1985	Astroviridae	non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD77/2007]	577.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	6730	Cosavirus	hypothetical protein [Hubei tetragnatha maxillosa virus 1]	565.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				1227	Bopivirus	RNA-dependent RNA polymerase [Culex tritaeniorhynchus totivirus]	565.0	
SRR19115554	Switzerland	2020	Myotis myotis	2368	Cosavirus	hypothetical protein 1 [Hubei picorna-like virus 24]	564.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1042	Hepatovirus	nonstructural polyprotein [Aphid lethal paralysis virus]	560.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1170	Crohivirus	RdRp [Hubei tetragnatha maxillosa virus 8]	556.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1916	Hepatovirus	polyprotein [Washington bat picornavirus]	556.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2483	Hepatovirus	polyprotein [Washington bat picornavirus]	553.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1537	Aquamavirus	hypothetical protein 2 [Hubei toti-like virus 15]	546.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	6530	Parechovirus	hypothetical protein [Hubei myriapoda virus 1]	544.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1582	Parechovirus	hypothetical protein [Hubei picorna-like virus 34]	541.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4024	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	540.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2055	Cardiovirus	RNA-dependent RNA polymerase [Golden shiner totivirus]	540.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1176	Hunnivirus	hypothetical protein 2 [Wenzhou sobemo-like virus 4]	539.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	923	Hepatovirus	non-structural polyprotein [Kashmir bee virus]	538.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	798	Aphthovirus	RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	538.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	3338	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	537.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	4054	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	532.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	855	Hepatovirus	nonstructural polyprotein [Aphid lethal paralysis virus]	532.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1771	Cosavirus	hypothetical protein 2 [Hubei toti-like virus 21]	531.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4107	Cosavirus	hypothetical protein [Hubei picorna-like virus 29]	531.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2838	Parechovirus	hypothetical protein 2 [Wenzhou sobemo-like virus 4]	530.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1240	Parechovirus	polyprotein [Bat iflavirus]	530.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1766	Cosavirus	hypothetical protein 2 [Hubei toti-like virus 21]	529.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2243	Avisivirus	hypothetical protein [Hubei picorna-like virus 29]	526.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2117	Astroviridae	RdRp [Wuhan insect virus 22]	525.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	833	Harkavirus	structural polyprotein, partial [Kashmir bee virus]	525.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1446	Kunsagivirus	RdRp [Wuhan Millipede virus 4]	523.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1515	Cosavirus	hypothetical protein 2 [Hubei diptera virus 22]	523.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4913	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	523.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	3594	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	523.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	4028	Crohivirus	hypothetical protein 2 [Hubei picorna-like virus 24]	522.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1547	Cosavirus	hypothetical protein [Hubei picorna-like virus 29]	520.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1438	Aquamavirus	hypothetical protein 2 [Hubei toti-like virus 15]	519.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1208	Hunnivirus	hypothetical protein 2 [Wenzhou sobemo-like virus 4]	518.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	3609	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	518.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	1439	Bopivirus	polyprotein [Bat picornavirus 3]	513.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	778	Hepatovirus	replicase polyprotein [Acute bee paralysis virus]	513.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	822	Harkavirus	structural protein [Formica exsecta virus 1]	513.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4507	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	513.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	3828	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	512.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	8254	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	512.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	4838	Crohivirus	polyprotein [Diabrotica virgifera virgifera virus 2]	512.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4987	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	512.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	929	Parechovirus	non-structural polyprotein [Formica exsecta virus 1]	511.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4993	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	511.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	778	Parechovirus	polyprotein [Varroa destructor virus 1]	511.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1106	Crohivirus	RNA-dependent RNA polymerase [Solenopsis invicta virus 2]	508.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4984	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	504.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	3773	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	501.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2210	Crohivirus	hypothetical protein 1 [Hubei diptera virus 1]	499.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				631566	Astroviridae	Hsp70 protein [Chrysochromulina ericina virus]	496.0	
SRR14381429	China	2020	Rhinolophus malayanus	3428	Parechovirus	hypothetical protein [Hubei myriapoda virus 1]	494.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2171	Cosavirus	hypothetical protein 1 [Wuhan arthropod virus 2]	492.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1587	Hepatovirus	hypothetical protein 1 [Hubei diptera virus 1]	492.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1127	Astroviridae	RdRp [Wuhan Millipede virus 4]	490.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1813	Hepatovirus	RNA-dependent RNA polymerase [Golden shiner totivirus]	488.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2733	Crohivirus	polyprotein [Pityohyphantes rubrofasciatus iflavirus]	486.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	5003	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	486.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1299	Harkavirus	nonstructural polyprotein [Goose dicistrovirus]	486.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1099	Harkavirus	hypothetical protein [Hubei picorna-like virus 29]	485.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				16804	Salivirus	FtsK/SpoIIIE-like protein [Bacillus phage Eoghan]	485.0	
SRR14381429	China	2020	Rhinolophus malayanus	2616	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	484.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	5012	Parechovirus	hypothetical protein [Hubei myriapoda virus 1]	484.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	4432	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	483.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	3565	Kobuvirus	hypothetical protein 2 [Hubei tombus-like virus 17]	483.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1334	Hepatovirus	gp1 [Marine RNA virus SF-2]	482.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1167	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 24]	481.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1552	Aquamavirus	RdRp [Hubei diptera virus 17]	481.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	9001	Crohivirus	hypothetical protein [Wenling picorna-like virus 9]	481.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	723	Crohivirus	RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	480.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				973	Astroviridae	tail protein [Klebsiella phage phiKO2]	476.0	
SRR19115554	Switzerland	2020	Myotis myotis	2376	Rosavirus	hypothetical protein 1 [Hubei orthoptera virus 1]	475.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1180	Kunsagivirus	RdRp [Hubei partiti-like virus 11]	475.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1603	Astroviridae	hypothetical protein 2 [Hubei diptera virus 14]	474.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1824	Cosavirus	hypothetical protein 2 [Hubei toti-like virus 21]	474.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1376	Cosavirus	RNA-directed RNA polymerase, partial [Circulifer tenellus virus 1]	473.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1419	Hepatovirus	hypothetical protein [Hubei picorna-like virus 39]	469.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1444	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 24]	468.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	10619	Oscivirus	polyprotein [Sacbrood virus]	468.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1034	Crohivirus	polyprotein [Heliconius erato iflavirus]	467.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	3450	Potamipivirus	hypothetical protein 1 [Hubei diptera virus 22]	467.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2531	Bopivirus	hypothetical protein 2 [Hubei sobemo-like virus 10]	464.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	801	Parechovirus	hypothetical protein [Wuhan fly virus 4]	464.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1186	Harkavirus	replicase polyprotein [Drosophila C virus]	463.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1444	Crohivirus	polyprotein [Washington bat picornavirus]	463.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	943	Hunnivirus	hypothetical protein 2 [Wenzhou sobemo-like virus 4]	461.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	5969	Crohivirus	hypothetical protein 1 [Changjiang crawfish virus 6]	460.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	4840	Bopivirus	hypothetical protein [Hubei myriapoda virus 1]	460.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	3458	Crohivirus	hypothetical protein 2 [Hubei picorna-like virus 24]	459.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2072	Rosavirus	capsid [Canary circovirus]	457.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1282	Aquamavirus	RNA-dependent RNA polymerase [Camponotus yamaokai virus]	456.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1640	Crohivirus	hypothetical protein [Hubei picorna-like virus 35]	454.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1323	Astroviridae	RdRp [Beihai barnacle virus 13]	453.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2930	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	452.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	933	Hepatovirus	hypothetical protein [Wuhan fly virus 4]	449.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2397	Astroviridae	hypothetical protein 1 [Hubei sobemo-like virus 33]	446.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	8832	Rosavirus	hypothetical protein [Wenling picorna-like virus 9]	444.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
