Query,Name,Contig,Frame,Score,From,To,Alignment_length,HMM_length,Coverage,Threshold,Score_ratio,Length_contig
Kobuvirus_VP0-VP3-VP1,k141_20596|frame=-2,k141_20596,-2,74.07405090332031,261,440,180,845,0.21301775147928995,15,4.938270060221354,4011
Kobuvirus_3A_3B_3C_3D,k141_26059|frame=-1,k141_26059,-1,73.38809204101562,101,374,274,627,0.4370015948963317,15,4.892539469401042,7935
Kobuvirus_3A_3B_3C_3D,k141_26401|frame=-3,k141_26401,-3,72.8242416381836,101,370,270,627,0.430622009569378,15,4.854949442545573,2871
Kobuvirus_3A_3B_3C_3D,k141_34296|frame=-1,k141_34296,-1,72.6834487915039,102,463,362,627,0.5773524720893142,15,4.845563252766927,5012
Kobuvirus_polyprotein,k141_20403|frame=-2,k141_20403,-2,72.51238250732422,1885,2133,249,2410,0.10331950207468879,15,4.834158833821615,1994
Kobuvirus_3A_3B_3C_3D,k141_14601|frame=-2,k141_14601,-2,72.25308227539062,103,372,270,627,0.430622009569378,15,4.816872151692708,8438
Parechovirus_3A_3B_3C_3D,k141_34246|frame=2,k141_34246,2,72.16984558105469,103,413,311,567,0.5485008818342152,12,6.014153798421224,4432
Kobuvirus_polyprotein,k141_33005|frame=-2,k141_33005,-2,72.1197280883789,1892,2255,364,2410,0.15103734439834024,15,4.807981872558594,4984
Kobuvirus_VP0-VP3-VP1,k141_1005|frame=-1,k141_1005,-1,71.33454895019531,260,432,173,845,0.20473372781065088,15,4.755636596679688,736
Kobuvirus_VP0-VP3-VP1,k141_2605|frame=1,k141_2605,1,70.6271743774414,175,420,246,845,0.2911242603550296,15,4.708478291829427,889
Parechovirus_3A_3B_3C_3D,k141_33005|frame=-2,k141_33005,-2,70.61939239501953,105,413,309,567,0.544973544973545,12,5.884949366251628,4984
Kobuvirus_3A_3B_3C_3D,k141_23792|frame=-2,k141_23792,-2,70.4588394165039,101,356,256,627,0.4082934609250399,15,4.69725596110026,8431
Parechovirus_3A_3B_3C_3D,k141_2119|frame=2,k141_2119,2,70.35171508789062,103,413,311,567,0.5485008818342152,12,5.862642923990886,2040
Parechovirus_VP0_VP3_VP1,k141_20596|frame=-2,k141_20596,-2,70.19337463378906,125,259,135,808,0.1670792079207921,12,5.849447886149089,4011
Parechovirus_polyprotein,k141_34296|frame=-1,k141_34296,-1,70.04539489746094,1743,2046,304,2205,0.13786848072562358,12,5.837116241455078,5012
Parechovirus_3A_3B_3C_3D,k141_2621|frame=3,k141_2621,3,70.04450225830078,103,413,311,567,0.5485008818342152,12,5.837041854858398,8540
Parechovirus_VP0_VP3_VP1,k141_17033|frame=3,k141_17033,3,69.72138977050781,125,259,135,808,0.1670792079207921,12,5.810115814208984,2613
Astroviridae_1A,k141_20562|frame=-3,k141_20562,-3,69.62521362304688,110,205,96,858,0.11188811188811189,15,4.641680908203125,398
Kobuvirus_polyprotein,k141_14601|frame=-2,k141_14601,-2,69.3807373046875,1892,2133,242,2410,0.1004149377593361,15,4.625382486979166,8438
Kobuvirus_polyprotein,k141_25241|frame=-3,k141_25241,-3,69.3641128540039,2038,2329,292,2410,0.12116182572614108,15,4.624274190266927,2410
Kobuvirus_3A_3B_3C_3D,k141_17794|frame=-2,k141_17794,-2,69.34954833984375,109,384,276,627,0.44019138755980863,15,4.62330322265625,4840
Kobuvirus_3A_3B_3C_3D,k141_30338|frame=2,k141_30338,2,69.28121948242188,182,541,360,627,0.5741626794258373,15,4.618747965494792,1862
Kobuvirus_polyprotein,k141_26059|frame=-1,k141_26059,-1,68.9363784790039,1885,2139,255,2410,0.10580912863070539,15,4.5957585652669275,7935
Kobuvirus_polyprotein,k141_26401|frame=-3,k141_26401,-3,68.71623229980469,1886,2138,253,2410,0.1049792531120332,15,4.581082153320312,2871
Kobuvirus_3A_3B_3C_3D,k141_26150|frame=-3,k141_26150,-3,68.6869125366211,109,374,266,627,0.42424242424242425,15,4.579127502441406,4181
Kobuvirus_polyprotein,k141_35403|frame=-1,k141_35403,-1,68.5593032836914,1885,2144,260,2410,0.1078838174273859,15,4.570620218912761,5003
Kobuvirus_polyprotein,k141_1005|frame=-1,k141_1005,-1,68.42997741699219,552,724,173,2410,0.07178423236514522,15,4.561998494466146,736
Kobuvirus_polyprotein,k141_23792|frame=-2,k141_23792,-2,68.25389862060547,1886,2132,247,2410,0.1024896265560166,15,4.550259908040364,8431
Parechovirus_3A_3B_3C_3D,k141_25241|frame=-3,k141_25241,-3,68.22886657714844,202,529,328,567,0.5784832451499118,12,5.685738881429036,2410
Kobuvirus_polyprotein,k141_2605|frame=1,k141_2605,1,68.09954071044922,467,712,246,2410,0.1020746887966805,15,4.539969380696615,889
Parechovirus_polyprotein,k141_34246|frame=2,k141_34246,2,68.08885955810547,1741,2051,311,2205,0.14104308390022677,12,5.674071629842122,4432
Parechovirus_3A_3B_3C_3D,k141_14456|frame=-2,k141_14456,-2,67.95145416259766,258,500,243,567,0.42857142857142855,12,5.662621180216472,1243
Kobuvirus_2A_2B_2C,k141_3378|frame=1,k141_3378,1,67.66545867919922,7,421,415,635,0.6535433070866141,15,4.511030578613282,10619
Kobuvirus_polyprotein,k141_3378|frame=1,k141_3378,1,66.46278381347656,1140,1558,419,2410,0.17385892116182572,15,4.4308522542317705,10619
Parechovirus_polyprotein,k141_2119|frame=2,k141_2119,2,66.4020004272461,1741,2051,311,2205,0.14104308390022677,12,5.533500035603841,2040
Parechovirus_polyprotein,k141_33005|frame=-2,k141_33005,-2,66.34575653076172,1744,2051,308,2205,0.13968253968253969,12,5.5288130442301435,4984
Parechovirus_polyprotein,k141_20596|frame=-2,k141_20596,-2,66.33014678955078,372,506,135,2205,0.061224489795918366,12,5.527512232462565,4011
Parechovirus_polyprotein,k141_2621|frame=3,k141_2621,3,66.29317474365234,1741,2051,311,2205,0.14104308390022677,12,5.524431228637695,8540
Parechovirus_3A_3B_3C_3D,k141_9613|frame=-1,k141_9613,-1,66.1479721069336,262,485,224,567,0.3950617283950617,12,5.512331008911133,849
Parechovirus_2A_2B_2C,k141_9267|frame=1,k141_9267,1,65.93817901611328,142,274,133,594,0.2239057239057239,12,5.494848251342773,5555
Parechovirus_polyprotein,k141_17033|frame=3,k141_17033,3,65.89615631103516,372,506,135,2205,0.061224489795918366,12,5.49134635925293,2613
Kobuvirus_VP0-VP3-VP1,k141_11615|frame=-3,k141_11615,-3,65.6183090209961,308,440,133,845,0.15739644970414202,15,4.374553934733073,1156
Kobuvirus_polyprotein,k141_34296|frame=-1,k141_34296,-1,65.50989532470703,1892,2138,247,2410,0.1024896265560166,15,4.367326354980468,5012
Kobuvirus_3A_3B_3C_3D,k141_21415|frame=1,k141_21415,1,65.4232177734375,100,300,201,627,0.32057416267942584,15,4.3615478515625,2466
Kobuvirus_polyprotein,k141_21415|frame=1,k141_21415,1,65.20154571533203,1886,2082,197,2410,0.08174273858921162,15,4.346769714355469,2466
Kobuvirus_3A_3B_3C_3D,k141_13160|frame=-3,k141_13160,-3,64.9383316040039,102,277,176,627,0.2807017543859649,15,4.329222106933594,2837
Kobuvirus_3A_3B_3C_3D,k141_24337|frame=-3,k141_24337,-3,64.58568572998047,185,494,310,627,0.4944178628389155,15,4.305712381998698,1099
Kobuvirus_3A_3B_3C_3D,k141_33454|frame=2,k141_33454,2,64.54468536376953,247,541,295,627,0.4704944178628389,15,4.302979024251302,1547
Kobuvirus_polyprotein,k141_13160|frame=-3,k141_13160,-3,64.41087341308594,1885,2060,176,2410,0.07302904564315353,15,4.294058227539063,2837
Parechovirus_polyprotein,k141_14456|frame=-2,k141_14456,-2,64.18170166015625,1896,2136,241,2205,0.10929705215419501,12,5.3484751383463545,1243
Kobuvirus_3A_3B_3C_3D,k141_2490|frame=3,k141_2490,3,64.00938415527344,101,293,193,627,0.3078149920255183,15,4.267292277018229,1466
Kobuvirus_polyprotein,k141_26150|frame=-3,k141_26150,-3,63.9175910949707,1892,2139,248,2410,0.10290456431535269,15,4.261172739664714,4181
Kobuvirus_polyprotein,k141_17794|frame=-2,k141_17794,-2,63.41497802734375,1892,2141,250,2410,0.1037344398340249,15,4.227665201822917,4840
Kobuvirus_polyprotein,k141_11615|frame=-3,k141_11615,-3,63.146480560302734,600,732,133,2410,0.05518672199170124,15,4.209765370686849,1156
Kobuvirus_polyprotein,k141_2490|frame=3,k141_2490,3,62.86735153198242,1885,2060,176,2410,0.07302904564315353,15,4.1911567687988285,1466
Parechovirus_VP0_VP3_VP1,k141_2605|frame=1,k141_2605,1,62.79084014892578,125,239,115,808,0.14232673267326731,12,5.2325700124104815,889
Parechovirus_polyprotein,k141_25241|frame=-3,k141_25241,-3,62.68558883666992,1840,2165,326,2205,0.14784580498866212,12,5.223799069722493,2410
Parechovirus_VP0_VP3_VP1,k141_11615|frame=-3,k141_11615,-3,62.28932571411133,138,259,122,808,0.15099009900990099,12,5.19077714284261,1156
Parechovirus_polyprotein,k141_9267|frame=1,k141_9267,1,62.1463737487793,1187,1319,133,2205,0.06031746031746032,12,5.178864479064941,5555
Parechovirus_polyprotein,k141_9613|frame=-1,k141_9613,-1,62.051231384277344,1900,2122,223,2205,0.10113378684807256,12,5.170935948689778,849
Kobuvirus_3A_3B_3C_3D,k141_8927|frame=-1,k141_8927,-1,61.923336029052734,100,378,279,627,0.4449760765550239,15,4.128222401936849,2605
Kobuvirus_3A_3B_3C_3D,k141_30547|frame=-2,k141_30547,-2,60.96095275878906,246,541,296,627,0.47208931419457734,15,4.064063517252604,4107
Kobuvirus_VP0-VP3-VP1,k141_28217|frame=-3,k141_28217,-3,60.6876106262207,284,441,158,845,0.18698224852071005,15,4.045840708414714,2163
Kobuvirus_3A_3B_3C_3D,k141_100|frame=1,k141_100,1,60.518394470214844,124,399,276,627,0.44019138755980863,15,4.034559631347657,1081
Astroviridae_1B,k141_25241|frame=-3,k141_25241,-3,60.40127944946289,92,398,307,516,0.5949612403100775,15,4.026751963297526,2410
Kobuvirus_3A_3B_3C_3D,k141_12531|frame=1,k141_12531,1,60.08122253417969,326,541,216,627,0.3444976076555024,15,4.005414835611979,835
Kobuvirus_polyprotein,k141_8927|frame=-1,k141_8927,-1,59.16069030761719,1672,2161,490,2410,0.2033195020746888,15,3.9440460205078125,2605
Parechovirus_polyprotein,k141_2605|frame=1,k141_2605,1,59.09751510620117,372,486,115,2205,0.05215419501133787,12,4.924792925516765,889
Parechovirus_3A_3B_3C_3D,k141_35528|frame=2,k141_35528,2,58.622894287109375,276,405,130,567,0.2292768959435626,12,4.885241190592448,413
Parechovirus_polyprotein,k141_11615|frame=-3,k141_11615,-3,58.43333053588867,385,506,122,2205,0.055328798185941046,12,4.869444211324056,1156
Kobuvirus_3A_3B_3C_3D,k141_5044|frame=-1,k141_5044,-1,57.84659957885742,101,304,204,627,0.3253588516746411,15,3.856439971923828,1154
Kobuvirus_polyprotein,k141_28217|frame=-3,k141_28217,-3,57.701263427734375,578,733,156,2410,0.06473029045643154,15,3.8467508951822915,2163
Kobuvirus_3A_3B_3C_3D,k141_35669|frame=-2,k141_35669,-2,57.56835174560547,101,276,176,627,0.2807017543859649,15,3.837890116373698,1072
Astroviridae_1A,k141_23922|frame=2,k141_23922,2,57.2442626953125,695,781,87,858,0.10139860139860139,15,3.8162841796875,351
Kobuvirus_polyprotein,k141_30338|frame=2,k141_30338,2,57.132564544677734,1973,2324,352,2410,0.14605809128630706,15,3.808837636311849,1862
Parechovirus_3A_3B_3C_3D,k141_252|frame=-2,k141_252,-2,56.498138427734375,222,398,177,567,0.31216931216931215,12,4.708178202311198,735
Parechovirus_3A_3B_3C_3D,k141_20403|frame=-2,k141_20403,-2,56.37532424926758,105,353,249,567,0.43915343915343913,12,4.697943687438965,1994
Kobuvirus_polyprotein,k141_35669|frame=-2,k141_35669,-2,56.35713577270508,1886,2059,174,2410,0.07219917012448132,15,3.7571423848470054,1072
Kobuvirus_polyprotein,k141_16661|frame=-2,k141_16661,-2,56.1223258972168,372,856,485,2410,0.2012448132780083,15,3.7414883931477863,6888
Kobuvirus_polyprotein,k141_24337|frame=-3,k141_24337,-3,55.86436080932617,1971,2277,307,2410,0.12738589211618256,15,3.724290720621745,1099
Parechovirus_3A_3B_3C_3D,k141_14601|frame=-2,k141_14601,-2,55.72068405151367,105,353,249,567,0.43915343915343913,12,4.64339033762614,8438
Kobuvirus_3A_3B_3C_3D,k141_23639|frame=1,k141_23639,1,55.66500473022461,101,276,176,627,0.2807017543859649,15,3.7110003153483073,1093
Kobuvirus_polyprotein,k141_5044|frame=-1,k141_5044,-1,55.6415901184082,1886,2076,191,2410,0.07925311203319502,15,3.7094393412272137,1154
Parechovirus_3A_3B_3C_3D,k141_17201|frame=2,k141_17201,2,55.14077377319336,256,441,186,567,0.328042328042328,12,4.595064481099446,757
Kobuvirus_3A_3B_3C_3D,k141_14456|frame=-2,k141_14456,-2,55.00886154174805,313,617,305,627,0.4864433811802233,15,3.6672574361165364,1243
Kobuvirus_polyprotein,k141_100|frame=1,k141_100,1,54.99555969238281,1908,2181,274,2410,0.11369294605809128,15,3.666370646158854,1081
Parechovirus_polyprotein,k141_35528|frame=2,k141_35528,2,54.71544647216797,1914,2043,130,2205,0.05895691609977324,12,4.559620539347331,413
Kobuvirus_polyprotein,k141_23639|frame=1,k141_23639,1,54.31731033325195,1885,2059,175,2410,0.07261410788381743,15,3.621154022216797,1093
Kobuvirus_polyprotein,k141_33454|frame=2,k141_33454,2,54.198387145996094,2030,2324,295,2410,0.12240663900414937,15,3.613225809733073,1547
Parechovirus_VP0_VP3_VP1,k141_16175|frame=2,k141_16175,2,53.11078643798828,106,258,153,808,0.18935643564356436,12,4.4258988698323565,5373
Parechovirus_3A_3B_3C_3D,k141_17794|frame=-2,k141_17794,-2,52.88554000854492,106,353,248,567,0.43738977072310403,12,4.40712833404541,4840
Parechovirus_polyprotein,k141_20403|frame=-2,k141_20403,-2,52.286956787109375,1743,1991,249,2205,0.11292517006802721,12,4.357246398925781,1994
Parechovirus_polyprotein,k141_252|frame=-2,k141_252,-2,52.25156021118164,1860,2036,177,2205,0.08027210884353742,12,4.354296684265137,735
Parechovirus_polyprotein,k141_14601|frame=-2,k141_14601,-2,52.06400680541992,1743,1991,249,2205,0.11292517006802721,12,4.338667233784993,8438
Parechovirus_polyprotein,k141_13289|frame=-3,k141_13289,-3,52.044185638427734,80,247,168,2205,0.0761904761904762,12,4.337015469868978,8021
Parechovirus_VP0_VP3_VP1,k141_9405|frame=-3,k141_9405,-3,51.93140411376953,124,204,81,808,0.10024752475247525,12,4.327617009480794,445
Kobuvirus_polyprotein,k141_12531|frame=1,k141_12531,1,51.75846862792969,2108,2324,217,2410,0.09004149377593361,15,3.4505645751953127,835
Parechovirus_2A_2B_2C,k141_16661|frame=-2,k141_16661,-2,51.35234069824219,419,592,174,594,0.29292929292929293,12,4.279361724853516,6888
Parechovirus_3A_3B_3C_3D,k141_8927|frame=-1,k141_8927,-1,50.43701171875,108,319,212,567,0.37389770723104054,12,4.203084309895833,2605
Parechovirus_3A_3B_3C_3D,k141_26150|frame=-3,k141_26150,-3,50.2087287902832,104,342,239,567,0.42151675485008816,12,4.184060732523601,4181
Kobuvirus_3A_3B_3C_3D,k141_9267|frame=1,k141_9267,1,50.182838439941406,195,570,376,627,0.5996810207336523,15,3.3455225626627603,5555
Kobuvirus_polyprotein,k141_30547|frame=-2,k141_30547,-2,50.167213439941406,2029,2324,296,2410,0.12282157676348547,15,3.3444808959960937,4107
Parechovirus_polyprotein,k141_17201|frame=2,k141_17201,2,50.09758377075195,1895,2079,185,2205,0.08390022675736962,12,4.174798647562663,757
Parechovirus_3A_3B_3C_3D,k141_26059|frame=-1,k141_26059,-1,49.98731994628906,103,342,240,567,0.42328042328042326,12,4.165609995524089,7935
Parechovirus_polyprotein,k141_16175|frame=2,k141_16175,2,49.969505310058594,353,505,153,2205,0.06938775510204082,12,4.164125442504883,5373
Parechovirus_polyprotein,k141_17794|frame=-2,k141_17794,-2,49.25580978393555,1744,1991,248,2205,0.11247165532879819,12,4.104650815327962,4840
Kobuvirus_3A_3B_3C_3D,k141_9613|frame=-1,k141_9613,-1,49.10696792602539,317,553,237,627,0.37799043062200954,15,3.273797861735026,849
Kobuvirus_3A_3B_3C_3D,k141_12097|frame=-1,k141_12097,-1,49.091094970703125,108,258,151,627,0.24082934609250398,15,3.2727396647135416,619
Parechovirus_polyprotein,k141_9405|frame=-3,k141_9405,-3,48.72965621948242,371,452,82,2205,0.037188208616780044,12,4.060804684956868,445
Kobuvirus_3A_3B_3C_3D,k141_16096|frame=3,k141_16096,3,48.713897705078125,178,350,173,627,0.2759170653907496,15,3.2475931803385416,643
Kobuvirus_polyprotein,k141_12097|frame=-1,k141_12097,-1,48.54523849487305,1892,2041,150,2410,0.06224066390041494,15,3.2363492329915364,619
Parechovirus_2A_2B_2C,k141_22466|frame=-1,k141_22466,-1,48.026885986328125,36,278,243,594,0.4090909090909091,12,4.002240498860677,1483
Parechovirus_VP0_VP3_VP1,k141_13289|frame=-3,k141_13289,-3,47.977569580078125,70,257,188,808,0.23267326732673269,12,3.9981307983398438,8021
Kobuvirus_3A_3B_3C_3D,k141_7535|frame=-2,k141_7535,-2,47.88108825683594,101,262,162,627,0.2583732057416268,15,3.192072550455729,1388
Kobuvirus_VP0-VP3-VP1,k141_19499|frame=2,k141_19499,2,47.7244758605957,271,465,195,845,0.23076923076923078,15,3.1816317240397134,898
Kobuvirus_VP0-VP3-VP1,k141_9405|frame=-3,k141_9405,-3,47.6036262512207,262,377,116,845,0.13727810650887573,15,3.1735750834147134,445
Parechovirus_2A_2B_2C,k141_21322|frame=-3,k141_21322,-3,47.545867919921875,60,284,225,594,0.3787878787878788,12,3.9621556599934897,2012
Parechovirus_3A_3B_3C_3D,k141_35403|frame=-1,k141_35403,-1,47.49549865722656,103,353,251,567,0.4426807760141093,12,3.957958221435547,5003
Parechovirus_3A_3B_3C_3D,k141_9267|frame=1,k141_9267,1,47.20161437988281,162,539,378,567,0.6666666666666666,12,3.9334678649902344,5555
Parechovirus_polyprotein,k141_26059|frame=-1,k141_26059,-1,47.107208251953125,1741,1980,240,2205,0.10884353741496598,12,3.9256006876627603,7935
Parechovirus_polyprotein,k141_8927|frame=-1,k141_8927,-1,47.01688766479492,1746,1937,192,2205,0.08707482993197278,12,3.9180739720662436,2605
Parechovirus_polyprotein,k141_26150|frame=-3,k141_26150,-3,46.886478424072266,1742,1980,239,2205,0.10839002267573696,12,3.9072065353393555,4181
Kobuvirus_2A_2B_2C,k141_16175|frame=2,k141_16175,2,46.79084014892578,166,532,367,635,0.5779527559055118,15,3.1193893432617186,5373
Kobuvirus_polyprotein,k141_8730|frame=2,k141_8730,2,46.67360305786133,359,743,385,2410,0.15975103734439833,15,3.1115735371907554,10053
Parechovirus_2A_2B_2C,k141_35811|frame=2,k141_35811,2,46.54617691040039,124,283,160,594,0.26936026936026936,12,3.878848075866699,1609
Kobuvirus_2A_2B_2C,k141_16323|frame=-2,k141_16323,-2,46.48277282714844,255,416,162,635,0.2551181102362205,15,3.098851521809896,4938
Kobuvirus_polyprotein,k141_7535|frame=-2,k141_7535,-2,46.415096282958984,1886,2045,160,2410,0.06639004149377593,15,3.0943397521972655,1388
Kobuvirus_VP0-VP3-VP1,k141_13179|frame=-1,k141_13179,-1,46.35563278198242,293,387,95,845,0.11242603550295859,15,3.090375518798828,447
Parechovirus_3A_3B_3C_3D,k141_7491|frame=-2,k141_7491,-2,46.19590377807617,331,462,132,567,0.2328042328042328,12,3.849658648173014,1527
Kobuvirus_polyprotein,k141_18829|frame=3,k141_18829,3,46.14991760253906,359,743,385,2410,0.15975103734439833,15,3.0766611735026044,9310
Kobuvirus_polyprotein,k141_16096|frame=3,k141_16096,3,46.01859664916992,1961,2131,171,2410,0.07095435684647303,15,3.067906443277995,643
Kobuvirus_polyprotein,k141_16175|frame=2,k141_16175,2,45.98061752319336,1302,1669,368,2410,0.15269709543568466,15,3.065374501546224,5373
Kobuvirus_VP0-VP3-VP1,k141_3305|frame=-1,k141_3305,-1,45.554412841796875,264,451,188,845,0.22248520710059172,15,3.0369608561197916,1249
Kobuvirus_polyprotein,k141_19499|frame=2,k141_19499,2,45.461036682128906,563,759,197,2410,0.08174273858921162,15,3.0307357788085936,898
Parechovirus_polyprotein,k141_32976|frame=-1,k141_32976,-1,45.30594253540039,36,500,465,2205,0.2108843537414966,12,3.7754952112833657,7301
Kobuvirus_polyprotein,k141_35403|frame=-1,k141_35403,-1,44.95372772216797,1174,1607,434,2410,0.18008298755186722,15,2.9969151814778647,5003
Parechovirus_2A_2B_2C,k141_16323|frame=-2,k141_16323,-2,44.8602409362793,129,277,149,594,0.25084175084175087,12,3.738353411356608,4938
Kobuvirus_3A_3B_3C_3D,k141_2639|frame=1,k141_2639,1,44.847999572753906,441,617,177,627,0.2822966507177033,15,2.9898666381835937,804
Parechovirus_polyprotein,k141_13289|frame=-3,k141_13289,-3,44.73490524291992,317,504,188,2205,0.08526077097505669,12,3.7279087702433267,8021
Kobuvirus_polyprotein,k141_3888|frame=-2,k141_3888,-2,44.6490478515625,359,743,385,2410,0.15975103734439833,15,2.9766031901041665,9971
Parechovirus_3A_3B_3C_3D,k141_26401|frame=-3,k141_26401,-3,44.6297721862793,103,318,216,567,0.38095238095238093,12,3.7191476821899414,2871
Kobuvirus_polyprotein,k141_9405|frame=-3,k141_9405,-3,44.503475189208984,554,669,116,2410,0.048132780082987554,15,2.9668983459472655,445
Kobuvirus_3A_3B_3C_3D,k141_26985|frame=-3,k141_26985,-3,44.43478012084961,162,309,148,627,0.23604465709728867,15,2.9623186747233072,702
Parechovirus_3A_3B_3C_3D,k141_8248|frame=-2,k141_8248,-2,44.29084777832031,336,481,146,567,0.25749559082892415,12,3.690903981526693,1665
Parechovirus_polyprotein,k141_19575|frame=-3,k141_19575,-3,44.2650146484375,39,500,462,2205,0.20952380952380953,12,3.688751220703125,3338
Kobuvirus_3A_3B_3C_3D,k141_30807|frame=2,k141_30807,2,44.10169982910156,441,617,177,627,0.2822966507177033,15,2.940113321940104,889
Parechovirus_polyprotein,k141_22466|frame=-1,k141_22466,-1,43.96689224243164,1079,1323,245,2205,0.1111111111111111,12,3.6639076868693032,1483
